,Date,Open,High,Low,Close,Adj Close,Volume,rsi,crossAbove30,lookback10
819,3/9/1984,0.479911,0.479911,0.46875,0.47098199999999996,0.374064,16514400,48.91979590962035,0,0
820,3/12/1984,0.473214,0.491071,0.473214,0.488839,0.388246,31259200,49.737963736119596,0,0
821,3/13/1984,0.488839,0.495536,0.477679,0.48214300000000004,0.38292800000000005,38220000,50.63380610511972,0,0
822,3/14/1984,0.48214300000000004,0.484375,0.473214,0.475446,0.37760900000000003,14901600,51.481382902575476,0,0
823,3/15/1984,0.475446,0.48214300000000004,0.47098199999999996,0.477679,0.379382,13820800,49.96472096182545,0,0
824,3/16/1984,0.477679,0.495536,0.47098199999999996,0.475446,0.37760900000000003,31175200,51.462702626285775,0,0
825,3/19/1984,0.473214,0.473214,0.462054,0.46875,0.372291,20647200,52.197993372482784,0,0
826,3/20/1984,0.46875,0.477679,0.448661,0.464286,0.368745,25132800,53.264607302695254,0,0
827,3/21/1984,0.464286,0.475446,0.462054,0.464286,0.368745,11916800,53.264607302695254,0,0
828,3/22/1984,0.464286,0.464286,0.448661,0.45535699999999996,0.361654,12796000,53.49428150723454,0,0
829,3/23/1984,0.45535699999999996,0.459821,0.446429,0.45535699999999996,0.361654,15282400,53.49428150723454,0,0
830,3/26/1984,0.45535699999999996,0.46651800000000004,0.45089300000000004,0.459821,0.365199,14240800,52.38393747626937,0,0
831,3/27/1984,0.459821,0.462054,0.444196,0.446429,0.354562,24824800,51.79891012269393,0,0
832,3/28/1984,0.448661,0.457589,0.448661,0.45535699999999996,0.361654,18872000,51.496546473746726,0,0
833,3/29/1984,0.45535699999999996,0.459821,0.45089300000000004,0.453125,0.359881,9794400,52.928664239844075,0,0
834,3/30/1984,0.453125,0.45535699999999996,0.4375,0.441964,0.351017,11435200,52.63603575532461,0,0
835,4/2/1984,0.441964,0.45089300000000004,0.4375,0.444196,0.35279,13664000,51.190974817722484,0,0
836,4/3/1984,0.444196,0.448661,0.43973199999999996,0.446429,0.354562,11026400,49.76549785841808,0,0
837,4/4/1984,0.446429,0.448661,0.4375,0.4375,0.34747100000000003,26919200,49.88149019412537,0,0
838,4/5/1984,0.4375,0.444196,0.430804,0.430804,0.34215300000000004,20703200,50.38836521500279,0,0
839,4/6/1984,0.430804,0.43526800000000004,0.410714,0.41964300000000004,0.333289,21397600,49.959949477127786,0,0
840,4/9/1984,0.41964300000000004,0.433036,0.41964300000000004,0.41964300000000004,0.333289,13563200,49.959949477127786,0,0
841,4/10/1984,0.428571,0.441964,0.428571,0.441964,0.351017,14274400,52.519670646278186,0,0
842,4/11/1984,0.441964,0.453125,0.433036,0.4375,0.34747100000000003,17651200,53.469757716325155,0,0
843,4/12/1984,0.4375,0.464286,0.430804,0.459821,0.365199,19600000,55.466050314452,0,0
844,4/13/1984,0.459821,0.47098199999999996,0.45535699999999996,0.459821,0.365199,25849600,55.466050314452,0,0
845,4/16/1984,0.459821,0.47098199999999996,0.448661,0.46875,0.372291,17029600,55.044586234913425,0,0
846,4/17/1984,0.477679,0.49776800000000004,0.477679,0.491071,0.390019,83238400,56.58764466476262,0,0
847,4/18/1984,0.491071,0.502232,0.488839,0.5,0.39711,49918400,56.023958314127704,0,0
848,4/19/1984,0.5,0.506696,0.495536,0.504464,0.400656,30850400,54.83685598685276,0,0
849,4/23/1984,0.504464,0.520089,0.5,0.506696,0.402429,73466400,53.33517890461003,0,0
850,4/24/1984,0.506696,0.515625,0.495536,0.49776800000000004,0.395337,70392000,53.58021533628509,0,0
851,4/25/1984,0.49776800000000004,0.502232,0.488839,0.493304,0.39179200000000003,48720000,54.58771673069974,0,0
852,4/26/1984,0.495536,0.533482,0.495536,0.53125,0.421929,79626400,58.317586498797475,0,0
853,4/27/1984,0.53125,0.549107,0.522321,0.537946,0.42724799999999996,92999200,57.3655845985631,0,0
854,4/30/1984,0.537946,0.560268,0.533482,0.560268,0.44497600000000004,73287200,58.368415895897236,0,0
855,5/1/1984,0.566964,0.59375,0.566964,0.59375,0.47156800000000004,101628800,60.34374792017738,0,0
856,5/2/1984,0.59375,0.598214,0.578125,0.589286,0.46802299999999997,79329600,61.40992037331878,0,0
857,5/3/1984,0.589286,0.589286,0.553571,0.564732,0.44852200000000003,81855200,59.37451107329294,0,0
858,5/4/1984,0.564732,0.564732,0.535714,0.537946,0.42724799999999996,65111200,57.14308316767532,0,0
859,5/7/1984,0.537946,0.560268,0.533482,0.555804,0.44143000000000004,40017600,57.357542475519416,0,0
860,5/8/1984,0.558036,0.591518,0.558036,0.587054,0.46625,63750400,58.851197326054674,0,0
861,5/9/1984,0.587054,0.613839,0.580357,0.591518,0.46979499999999996,101253600,57.49293028195855,0,0
862,5/10/1984,0.591518,0.600446,0.575893,0.591518,0.46979499999999996,59656800,57.49293028195855,0,0
863,5/11/1984,0.591518,0.59375,0.553571,0.575893,0.45738599999999996,49431200,57.16018551826803,0,0
864,5/14/1984,0.573661,0.573661,0.558036,0.564732,0.44852200000000003,22321600,57.40160010683468,0,0
865,5/15/1984,0.564732,0.573661,0.5625,0.569196,0.452067,25676000,56.07546610259453,0,0
866,5/16/1984,0.569196,0.573661,0.542411,0.544643,0.432566,54930400,54.470697702051275,0,0
867,5/17/1984,0.544643,0.544643,0.513393,0.520089,0.41306499999999996,70487200,52.923326086558184,0,0
868,5/18/1984,0.520089,0.533482,0.513393,0.53125,0.421929,48367200,52.484269479467365,0,0
869,5/21/1984,0.53125,0.575893,0.529018,0.569196,0.452067,108763200,55.10905703138643,0,0
870,5/22/1984,0.569196,0.569196,0.535714,0.551339,0.437885,75314400,54.68514322476387,0,0
871,5/23/1984,0.551339,0.555804,0.540179,0.540179,0.429021,42240800,55.06360330138063,0,0
872,5/24/1984,0.540179,0.540179,0.515625,0.524554,0.41661099999999995,48328000,54.812246744409165,0,0
873,5/25/1984,0.524554,0.533482,0.520089,0.526786,0.41838400000000003,30027200,53.23247498274856,0,0
874,5/29/1984,0.526786,0.53125,0.515625,0.524554,0.41661099999999995,39065600,54.758527280607424,0,0
875,5/30/1984,0.524554,0.526786,0.5,0.517857,0.411293,79609600,55.60143620894926,0,0
876,5/31/1984,0.517857,0.53125,0.513393,0.524554,0.41661099999999995,41753600,54.599422650773136,0,0
877,6/1/1984,0.524554,0.542411,0.522321,0.542411,0.43079399999999995,60575200,54.98236763358864,0,0
878,6/4/1984,0.542411,0.549107,0.524554,0.529018,0.42015699999999995,37072000,54.87209189892,0,0
879,6/5/1984,0.520089,0.520089,0.495536,0.49776800000000004,0.395337,82107200,52.292013769763784,0,0
880,6/6/1984,0.49776800000000004,0.520089,0.495536,0.517857,0.411293,40364800,53.032305663367055,0,0
881,6/7/1984,0.517857,0.520089,0.502232,0.513393,0.40774699999999997,25636800,54.24626446437393,0,0
882,6/8/1984,0.513393,0.515625,0.5,0.511161,0.405974,27244000,55.746908290102674,0,0
883,6/11/1984,0.511161,0.515625,0.504464,0.511161,0.405974,21061600,55.746908290102674,0,0
884,6/12/1984,0.511161,0.526786,0.508929,0.520089,0.41306499999999996,29282400,55.02588227433317,0,0
885,6/13/1984,0.522321,0.533482,0.522321,0.53125,0.421929,28929600,54.589778108983985,0,0
886,6/14/1984,0.53125,0.53125,0.513393,0.515625,0.40952,25239200,54.12086989616518,0,0
887,6/15/1984,0.515625,0.524554,0.515625,0.517857,0.411293,22444800,52.5718953218637,0,0
888,6/18/1984,0.517857,0.53125,0.506696,0.529018,0.42015699999999995,28649600,52.25274284257646,0,0
889,6/19/1984,0.529018,0.542411,0.524554,0.524554,0.41661099999999995,40236000,53.42467180353002,0,0
890,6/20/1984,0.524554,0.540179,0.513393,0.540179,0.429021,29881600,53.69111819185138,0,0
891,6/21/1984,0.540179,0.546875,0.517857,0.517857,0.411293,35476000,52.25455684999436,0,0
892,6/22/1984,0.517857,0.526786,0.511161,0.511161,0.405974,21151200,53.085607346746606,0,0
893,6/25/1984,0.511161,0.515625,0.48214300000000004,0.48660699999999996,0.386473,41871200,51.2357385016001,0,0
894,6/26/1984,0.48660699999999996,0.488839,0.464286,0.464286,0.368745,37161600,49.77575868334372,0,0
895,6/27/1984,0.464286,0.46875,0.433036,0.45089300000000004,0.358108,94320800,49.61080153885491,0,0
896,6/28/1984,0.45089300000000004,0.477679,0.45089300000000004,0.47098199999999996,0.374064,29579200,50.83552366390265,0,0
897,6/29/1984,0.47098199999999996,0.495536,0.47098199999999996,0.473214,0.375836,35498400,49.31230555488293,0,0
898,7/2/1984,0.473214,0.475446,0.448661,0.457589,0.363427,39916800,48.88322900621892,0,0
899,7/3/1984,0.457589,0.459821,0.444196,0.45089300000000004,0.358108,44766400,49.71574671541277,0,0
900,7/5/1984,0.45089300000000004,0.45535699999999996,0.43526800000000004,0.441964,0.351017,23296000,50.153028637882024,0,0
901,7/6/1984,0.441964,0.45535699999999996,0.433036,0.448661,0.356335,23912000,49.40263560579951,0,0
902,7/9/1984,0.448661,0.47098199999999996,0.441964,0.46875,0.372291,47667200,50.766074353087674,0,0
903,7/10/1984,0.46875,0.484375,0.46651800000000004,0.479911,0.381155,43075200,50.58442779587631,0,0
904,7/11/1984,0.479911,0.48660699999999996,0.46651800000000004,0.473214,0.375836,30273600,51.41360308445198,0,0
905,7/12/1984,0.473214,0.484375,0.47098199999999996,0.475446,0.37760900000000003,42173600,49.90382535571995,0,0
906,7/13/1984,0.475446,0.484375,0.464286,0.47098199999999996,0.374064,33986400,51.040413658591824,0,0
907,7/16/1984,0.47098199999999996,0.47098199999999996,0.446429,0.459821,0.365199,50747200,51.04438713712456,0,0
908,7/17/1984,0.459821,0.464286,0.453125,0.459821,0.365199,21212800,51.04438713712456,0,0
909,7/18/1984,0.459821,0.462054,0.45089300000000004,0.453125,0.359881,26006400,51.74430517403101,0,0
910,7/19/1984,0.453125,0.459821,0.448661,0.453125,0.359881,19476800,51.74430517403101,0,0
911,7/20/1984,0.453125,0.459821,0.45089300000000004,0.453125,0.359881,8293600,51.74430517403101,0,0
912,7/23/1984,0.453125,0.453125,0.4375,0.448661,0.356335,23508800,52.78743272550597,0,0
913,7/24/1984,0.448661,0.48214300000000004,0.446429,0.475446,0.37760900000000003,44811200,55.17250744614256,0,0
914,7/25/1984,0.477679,0.488839,0.477679,0.477679,0.379382,50114400,53.660909728282995,0,0
915,7/26/1984,0.477679,0.493304,0.473214,0.48660699999999996,0.386473,35834400,53.17418406019285,0,0
916,7/27/1984,0.48660699999999996,0.491071,0.48214300000000004,0.484375,0.3847,18485600,54.622693498407315,0,0
917,7/30/1984,0.484375,0.48660699999999996,0.45089300000000004,0.45535699999999996,0.361654,31259200,51.505244985382994,0,0
918,7/31/1984,0.45535699999999996,0.462054,0.444196,0.45535699999999996,0.361654,49907200,51.505244985382994,0,0
919,8/1/1984,0.45535699999999996,0.459821,0.433036,0.446429,0.354562,71433600,51.81366577411126,0,0
920,8/2/1984,0.446429,0.453125,0.430804,0.430804,0.34215300000000004,75919200,50.94328820255173,0,0
921,8/3/1984,0.430804,0.491071,0.428571,0.488839,0.388246,154515200,57.656101665595855,0,0
922,8/6/1984,0.488839,0.544643,0.48660699999999996,0.522321,0.414838,156699200,59.45462742453235,0,0
923,8/7/1984,0.522321,0.535714,0.49776800000000004,0.529018,0.42015699999999995,83120800,58.32376952366667,0,0
924,8/8/1984,0.529018,0.540179,0.504464,0.508929,0.40420100000000003,73600800,57.35377750625775,0,0
925,8/9/1984,0.508929,0.535714,0.49776800000000004,0.53125,0.421929,64405600,57.86151080363944,0,0
926,8/10/1984,0.53125,0.551339,0.506696,0.508929,0.40420100000000003,99344000,56.722244991488914,0,0
927,8/13/1984,0.508929,0.540179,0.502232,0.535714,0.425475,60362400,57.616929737138804,0,0
928,8/14/1984,0.535714,0.540179,0.508929,0.515625,0.40952,43517600,56.89294610129319,0,0
929,8/15/1984,0.513393,0.513393,0.493304,0.49776800000000004,0.395337,44721600,56.417747699220484,0,0
930,8/16/1984,0.49776800000000004,0.506696,0.491071,0.502232,0.398883,36204000,55.05930758653543,0,0
931,8/17/1984,0.502232,0.504464,0.484375,0.491071,0.390019,38483200,55.41239190927164,0,0
932,8/20/1984,0.491071,0.493304,0.475446,0.488839,0.388246,34613600,56.9237918545872,0,0
933,8/21/1984,0.488839,0.513393,0.488839,0.508929,0.40420100000000003,44884000,57.288165352052424,0,0
934,8/22/1984,0.508929,0.522321,0.495536,0.5,0.39711,55104000,57.84853271310631,0,0
935,8/23/1984,0.5,0.511161,0.5,0.502232,0.398883,20854400,56.27579778641156,0,0
936,8/24/1984,0.502232,0.508929,0.49776800000000004,0.502232,0.398883,17724000,56.27579778641156,0,0
937,8/27/1984,0.502232,0.502232,0.488839,0.49776800000000004,0.395337,21918400,57.43481663494823,0,0
938,8/28/1984,0.49776800000000004,0.504464,0.493304,0.504464,0.400656,14789600,56.390190948215846,0,0
939,8/29/1984,0.504464,0.506696,0.48660699999999996,0.491071,0.390019,18530400,56.20122446846416,0,0
940,8/30/1984,0.491071,0.49776800000000004,0.48214300000000004,0.48214300000000004,0.38292800000000005,12740000,56.6390173273035,0,0
941,8/31/1984,0.48214300000000004,0.484375,0.46651800000000004,0.473214,0.375836,34462400,57.0262442182449,0,0
942,9/4/1984,0.473214,0.477679,0.464286,0.46875,0.372291,29960000,58.089027087638826,0,0
943,9/5/1984,0.46875,0.475446,0.464286,0.46875,0.372291,25939200,58.089027087638826,0,0
944,9/6/1984,0.46875,0.479911,0.46875,0.473214,0.375836,32743200,56.848818204302844,0,0
945,9/7/1984,0.473214,0.479911,0.46875,0.473214,0.375836,20815200,56.848818204302844,0,0
946,9/10/1984,0.473214,0.475446,0.462054,0.47098199999999996,0.374064,16156000,58.26595028292633,0,0
947,9/11/1984,0.475446,0.488839,0.475446,0.479911,0.381155,38096800,57.63768156569099,0,0
948,9/12/1984,0.479911,0.48214300000000004,0.46651800000000004,0.46651800000000004,0.37051799999999996,33280800,57.079968301270476,0,0
949,9/13/1984,0.491071,0.493304,0.491071,0.491071,0.390019,51833600,58.490935228071244,0,0
950,9/14/1984,0.493304,0.508929,0.493304,0.49776800000000004,0.395337,61717600,57.511700051031,0,0
951,9/17/1984,0.511161,0.517857,0.511161,0.511161,0.405974,48188000,57.37341375507861,0,0
952,9/18/1984,0.511161,0.515625,0.493304,0.493304,0.39179200000000003,24326400,56.312720685223645,0,0
953,9/19/1984,0.493304,0.49776800000000004,0.48214300000000004,0.48214300000000004,0.38292800000000005,26572000,56.30581414044152,0,0
954,9/20/1984,0.484375,0.488839,0.484375,0.484375,0.3847,16542400,54.77674768893698,0,0
955,9/21/1984,0.484375,0.49776800000000004,0.473214,0.479911,0.381155,24959200,55.843208444639785,0,0
956,9/24/1984,0.479911,0.48214300000000004,0.475446,0.475446,0.37760900000000003,19751200,56.8638883074756,0,0
957,9/25/1984,0.473214,0.473214,0.46651800000000004,0.46651800000000004,0.37051799999999996,41697600,57.02793619775302,0,0
958,9/26/1984,0.46651800000000004,0.48660699999999996,0.459821,0.459821,0.365199,27742400,57.56197220449024,0,0
959,9/27/1984,0.459821,0.462054,0.459821,0.459821,0.365199,26482400,57.56197220449024,0,0
960,9/28/1984,0.459821,0.459821,0.43973199999999996,0.448661,0.356335,58352000,57.205206917515255,0,0
961,10/1/1984,0.446429,0.446429,0.4375,0.4375,0.34747100000000003,24444000,56.82681002533473,0,0
962,10/2/1984,0.441964,0.457589,0.441964,0.441964,0.351017,29562400,55.70074856708175,0,0
963,10/3/1984,0.448661,0.45535699999999996,0.448661,0.448661,0.356335,30105600,54.94947710949459,0,0
964,10/4/1984,0.453125,0.457589,0.453125,0.453125,0.359881,31371200,53.85053972039803,0,0
965,10/5/1984,0.453125,0.453125,0.441964,0.444196,0.35279,24393600,53.93968660404557,0,0
966,10/8/1984,0.444196,0.446429,0.444196,0.444196,0.35279,11743200,53.93968660404557,0,0
967,10/9/1984,0.444196,0.446429,0.43973199999999996,0.43973199999999996,0.349244,31315200,54.86700834324884,0,0
968,10/10/1984,0.43973199999999996,0.43973199999999996,0.426339,0.426339,0.338607,91212800,53.945868764396835,0,0
969,10/11/1984,0.426339,0.4375,0.42410699999999996,0.42410699999999996,0.336834,45690400,55.30415561648693,0,0
970,10/12/1984,0.42410699999999996,0.426339,0.40178600000000003,0.40625,0.322652,66449600,53.34183726124967,0,0
971,10/15/1984,0.428571,0.433036,0.428571,0.428571,0.34038,60816000,55.495259938367134,0,0
972,10/16/1984,0.428571,0.430804,0.426339,0.426339,0.338607,29506400,56.85804969035224,0,0
973,10/17/1984,0.444196,0.446429,0.444196,0.444196,0.35279,39160800,57.861831549294955,0,0
974,10/18/1984,0.457589,0.459821,0.457589,0.457589,0.363427,61790400,58.02856885414407,0,0
975,10/19/1984,0.457589,0.488839,0.45535699999999996,0.457589,0.363427,81530400,58.02856885414407,0,0
976,10/22/1984,0.457589,0.464286,0.453125,0.453125,0.359881,28688800,58.93483133384136,0,0
977,10/23/1984,0.464286,0.46875,0.464286,0.464286,0.368745,46608800,58.74259162194421,0,0
978,10/24/1984,0.46875,0.473214,0.46875,0.46875,0.372291,41753600,57.58577884665398,0,0
979,10/25/1984,0.46875,0.46875,0.45089300000000004,0.45089300000000004,0.358108,39541600,55.935077877116974,0,0
980,10/26/1984,0.45089300000000004,0.45089300000000004,0.4375,0.43973199999999996,0.349244,28711200,55.586590646722954,0,0
981,10/29/1984,0.441964,0.444196,0.441964,0.441964,0.351017,12661600,54.11782760269687,0,0
982,10/30/1984,0.446429,0.45089300000000004,0.446429,0.446429,0.354562,18648000,53.04512690095959,0,0
983,10/31/1984,0.446429,0.45089300000000004,0.444196,0.444196,0.35279,15058400,54.4349828504748,0,0
984,11/1/1984,0.446429,0.45089300000000004,0.446429,0.446429,0.354562,11760000,52.9955040208621,0,0
985,11/2/1984,0.446429,0.448661,0.441964,0.444196,0.35279,6921600,54.35985390191053,0,0
986,11/5/1984,0.444196,0.453125,0.441964,0.441964,0.351017,26342400,55.68841980657564,0,0
987,11/6/1984,0.46875,0.47098199999999996,0.46875,0.46875,0.372291,56330400,58.5188889476112,0,0
988,11/7/1984,0.46875,0.47098199999999996,0.459821,0.459821,0.365199,57887200,58.39322627839782,0,0
989,11/8/1984,0.459821,0.459821,0.441964,0.441964,0.351017,22030400,56.42240740361288,0,0
990,11/9/1984,0.441964,0.444196,0.410714,0.415179,0.329743,73533600,52.91103000344027,0,0
991,11/12/1984,0.430804,0.433036,0.430804,0.430804,0.34215300000000004,28313600,53.78805078200634,0,0
992,11/13/1984,0.430804,0.43973199999999996,0.41964300000000004,0.41964300000000004,0.333289,31668000,53.50219636942586,0,0
993,11/14/1984,0.42410699999999996,0.428571,0.42410699999999996,0.42410699999999996,0.336834,26084800,52.42930331058522,0,0
994,11/15/1984,0.42410699999999996,0.428571,0.42410699999999996,0.42410699999999996,0.336834,26650400,52.42930331058522,0,0
995,11/16/1984,0.42410699999999996,0.430804,0.412946,0.415179,0.329743,41440000,52.54830921155628,0,0
996,11/19/1984,0.415179,0.417411,0.390625,0.390625,0.310242,58245600,49.78986914000654,0,0
997,11/20/1984,0.404018,0.40625,0.404018,0.404018,0.32087899999999997,65811200,50.458044170548185,0,0
998,11/21/1984,0.412946,0.415179,0.412946,0.412946,0.32797,44682400,50.216751876546425,0,0
999,11/23/1984,0.417411,0.430804,0.417411,0.42410699999999996,0.336834,34272000,50.33931281742375,0,0
1000,11/26/1984,0.428571,0.428571,0.428571,0.428571,0.34038,25160800,49.27093608512233,0,0
1001,11/27/1984,0.43973199999999996,0.444196,0.43973199999999996,0.43973199999999996,0.349244,31852800,49.394797739818934,0,0
1002,11/28/1984,0.462054,0.473214,0.462054,0.462054,0.36697199999999996,102631200,51.24318877997704,0,0
1003,11/29/1984,0.462054,0.462054,0.453125,0.453125,0.359881,43719200,51.65550946456727,0,0
1004,11/30/1984,0.453125,0.457589,0.43973199999999996,0.441964,0.351017,27176800,51.65752999948939,0,0
1005,12/3/1984,0.441964,0.444196,0.43526800000000004,0.43526800000000004,0.345699,24500000,52.3545199880821,0,0
1006,12/4/1984,0.444196,0.453125,0.444196,0.444196,0.35279,30094400,51.9566236481138,0,0
1007,12/5/1984,0.46651800000000004,0.46651800000000004,0.46651800000000004,0.46651800000000004,0.37051799999999996,65727200,53.572664988586176,0,0
1008,12/6/1984,0.488839,0.491071,0.488839,0.488839,0.388246,79318400,54.83322949206139,0,0
1009,12/7/1984,0.488839,0.506696,0.484375,0.48660699999999996,0.386473,123631200,56.303736374870645,0,0
1010,12/10/1984,0.48660699999999996,0.48660699999999996,0.477679,0.477679,0.379382,27871200,56.63573138369304,0,0
1011,12/11/1984,0.477679,0.484375,0.47098199999999996,0.47098199999999996,0.374064,30945600,57.29424708241616,0,0
1012,12/12/1984,0.47098199999999996,0.47098199999999996,0.45535699999999996,0.45535699999999996,0.361654,27518400,56.38428322431103,0,0
1013,12/13/1984,0.459821,0.46875,0.459821,0.459821,0.365199,16710400,55.18722855300818,0,0
1014,12/14/1984,0.459821,0.475446,0.459821,0.47098199999999996,0.374064,24035200,54.96602208315665,0,0
1015,12/17/1984,0.48214300000000004,0.48660699999999996,0.48214300000000004,0.48214300000000004,0.38292800000000005,31309600,54.72109479798237,0,0
1016,12/18/1984,0.511161,0.513393,0.511161,0.511161,0.405974,85142400,56.768446237196244,0,0
1017,12/19/1984,0.511161,0.513393,0.491071,0.491071,0.390019,79374400,55.49120907923429,0,0
1018,12/20/1984,0.491071,0.5,0.488839,0.488839,0.388246,34960800,56.95483357861834,0,0
1019,12/21/1984,0.488839,0.491071,0.477679,0.48214300000000004,0.38292800000000005,30973600,57.640768794050345,0,0
1020,12/24/1984,0.491071,0.493304,0.491071,0.491071,0.390019,16884000,56.97882551652206,0,0
1021,12/26/1984,0.493304,0.49776800000000004,0.493304,0.493304,0.39179200000000003,16794400,55.452163557485996,0,0
1022,12/27/1984,0.495536,0.49776800000000004,0.495536,0.495536,0.39356399999999997,24690400,53.93261137259497,0,0
1023,12/28/1984,0.495536,0.515625,0.493304,0.513393,0.40774699999999997,41333600,54.660334131952574,0,0
1024,12/31/1984,0.520089,0.522321,0.520089,0.520089,0.41306499999999996,51940000,53.75371651817341,0,0
1025,1/2/1985,0.520089,0.520089,0.49776800000000004,0.49776800000000004,0.395337,43825600,52.07617544103722,0,0
1026,1/3/1985,0.506696,0.520089,0.506696,0.506696,0.402429,41652800,51.554100530062826,0,0
1027,1/4/1985,0.506696,0.508929,0.5,0.506696,0.402429,34316800,51.554100530062826,0,0
1028,1/7/1985,0.506696,0.508929,0.504464,0.504464,0.400656,42728000,53.041638715233056,0,0
1029,1/8/1985,0.504464,0.508929,0.5,0.5,0.39711,35280000,54.12326210143845,0,0
1030,1/9/1985,0.513393,0.520089,0.513393,0.513393,0.40774699999999997,41680800,54.26997660871253,0,0
1031,1/10/1985,0.535714,0.537946,0.535714,0.535714,0.425475,69266400,55.557750579501004,0,0
1032,1/11/1985,0.535714,0.540179,0.526786,0.53125,0.421929,51262400,56.6410123242714,0,0
1033,1/14/1985,0.546875,0.551339,0.546875,0.546875,0.43433900000000003,67608800,56.854413539900435,0,0
1034,1/15/1985,0.546875,0.555804,0.535714,0.535714,0.425475,66242400,56.82427360151982,0,0
1035,1/16/1985,0.540179,0.549107,0.540179,0.540179,0.429021,47471200,55.58996783744707,0,0
1036,1/17/1985,0.540179,0.549107,0.502232,0.502232,0.398883,136880800,51.50974059838179,0,0
1037,1/18/1985,0.502232,0.522321,0.5,0.511161,0.405974,88166400,50.98131757590583,0,0
1038,1/21/1985,0.522321,0.526786,0.522321,0.522321,0.414838,81356800,50.778608768843725,0,0
1039,1/22/1985,0.537946,0.540179,0.537946,0.537946,0.42724799999999996,106209600,51.17717541632237,0,0
1040,1/23/1985,0.537946,0.540179,0.529018,0.529018,0.42015699999999995,107626400,51.71612081417679,0,0
1041,1/24/1985,0.529018,0.529018,0.517857,0.517857,0.411293,99265600,51.87585482507338,0,0
1042,1/25/1985,0.517857,0.529018,0.506696,0.529018,0.42015699999999995,79615200,51.64040002587194,0,0
1043,1/28/1985,0.540179,0.546875,0.540179,0.540179,0.429021,103045600,51.38636894539768,0,0
1044,1/29/1985,0.540179,0.544643,0.533482,0.533482,0.423702,55932800,52.223001076442344,0,0
1045,1/30/1985,0.533482,0.544643,0.533482,0.533482,0.423702,123110400,52.223001076442344,0,0
1046,1/31/1985,0.533482,0.535714,0.517857,0.517857,0.411293,69059200,51.66627112358781,0,0
1047,2/1/1985,0.517857,0.520089,0.506696,0.511161,0.405974,34434400,52.44816793726015,0,0
1048,2/4/1985,0.522321,0.524554,0.522321,0.522321,0.414838,54504800,52.26468912159081,0,0
1049,2/5/1985,0.526786,0.535714,0.526786,0.526786,0.41838400000000003,47510400,51.08489238372832,0,0
1050,2/6/1985,0.535714,0.535714,0.535714,0.535714,0.425475,48608000,50.60855707257712,0,0
1051,2/7/1985,0.535714,0.542411,0.533482,0.533482,0.423702,61370400,52.09937908937219,0,0
1052,2/8/1985,0.533482,0.535714,0.526786,0.533482,0.423702,33006400,52.09937908937219,0,0
1053,2/11/1985,0.544643,0.549107,0.544643,0.544643,0.432566,86738400,51.96635605730558,0,0
1054,2/12/1985,0.544643,0.546875,0.53125,0.53125,0.421929,56627200,51.64153979005983,0,0
1055,2/13/1985,0.53125,0.53125,0.506696,0.506696,0.402429,131756800,49.5940134012156,0,0
1056,2/14/1985,0.506696,0.511161,0.493304,0.493304,0.39179200000000003,106708000,49.31570151590617,0,0
1057,2/15/1985,0.493304,0.502232,0.488839,0.5,0.39711,43405600,48.59822017552186,0,0
1058,2/19/1985,0.49776800000000004,0.49776800000000004,0.493304,0.493304,0.39179200000000003,37458400,49.360150076943036,0,0
1059,2/20/1985,0.493304,0.495536,0.47098199999999996,0.47098199999999996,0.374064,54992000,47.60561938617398,0,0
1060,2/21/1985,0.479911,0.48214300000000004,0.479911,0.479911,0.381155,77056000,47.36892493074089,0,0
1061,2/22/1985,0.479911,0.49776800000000004,0.479911,0.493304,0.39179200000000003,56632800,47.87970804412227,0,0
1062,2/25/1985,0.493304,0.495536,0.48660699999999996,0.48660699999999996,0.386473,24634400,48.668508575868536,0,0
1063,2/26/1985,0.48660699999999996,0.488839,0.477679,0.477679,0.379382,47241600,49.0504816387731,0,0
1064,2/27/1985,0.477679,0.477679,0.448661,0.448661,0.356335,100895200,46.2753134676502,0,0
1065,2/28/1985,0.448661,0.448661,0.441964,0.441964,0.351017,79766400,47.02969777138111,0,0
1066,3/1/1985,0.441964,0.444196,0.428571,0.444196,0.35279,61857600,45.62070428981941,0,0
1067,3/4/1985,0.45089300000000004,0.464286,0.45089300000000004,0.45089300000000004,0.358108,38276000,45.12407581326614,0,0
1068,3/5/1985,0.462054,0.462054,0.462054,0.462054,0.36697199999999996,32692800,45.49302448401057,0,0
1069,3/6/1985,0.462054,0.462054,0.43973199999999996,0.43973199999999996,0.349244,48400800,43.883751912866884,0,0
1070,3/7/1985,0.43973199999999996,0.441964,0.39508899999999997,0.39508899999999997,0.313788,183495200,39.42191110633797,0,0
1071,3/8/1985,0.39508899999999997,0.39508899999999997,0.37053600000000003,0.383929,0.304924,118389600,39.618432316928704,0,0
1072,3/11/1985,0.397321,0.399554,0.397321,0.397321,0.31556100000000004,71500800,40.75858555222584,0,0
1073,3/12/1985,0.410714,0.415179,0.410714,0.410714,0.326198,54857600,41.6893022061792,0,0
1074,3/13/1985,0.410714,0.410714,0.388393,0.388393,0.30846999999999997,62781600,40.47972679775618,0,0
1075,3/14/1985,0.388393,0.390625,0.388393,0.388393,0.30846999999999997,60401600,40.47972679775618,0,0
1076,3/15/1985,0.388393,0.412946,0.38616100000000003,0.404018,0.32087899999999997,45354400,41.789286053468054,0,0
